split,label,width,height,path
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_18__outside_talking_pan_laughing__NYHE8D0J_f1.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_18__outside_talking_pan_laughing__NYHE8D0J_f10.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_18__outside_talking_pan_laughing__NYHE8D0J_f11.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_18__outside_talking_pan_laughing__NYHE8D0J_f12.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_18__outside_talking_pan_laughing__NYHE8D0J_f13.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_18__outside_talking_pan_laughing__NYHE8D0J_f2.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_18__outside_talking_pan_laughing__NYHE8D0J_f3.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_18__outside_talking_pan_laughing__NYHE8D0J_f4.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_18__outside_talking_pan_laughing__NYHE8D0J_f5.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_18__outside_talking_pan_laughing__NYHE8D0J_f6.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_18__outside_talking_pan_laughing__NYHE8D0J_f7.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_18__outside_talking_pan_laughing__NYHE8D0J_f8.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_18__outside_talking_pan_laughing__NYHE8D0J_f9.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_18__talking_against_wall__3GLHD5MH_f0.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_18__talking_against_wall__3GLHD5MH_f1.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_18__talking_against_wall__3GLHD5MH_f10.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_18__talking_against_wall__3GLHD5MH_f11.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_18__talking_against_wall__3GLHD5MH_f12.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_18__talking_against_wall__3GLHD5MH_f13.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_18__talking_against_wall__3GLHD5MH_f14.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_18__talking_against_wall__3GLHD5MH_f2.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_18__talking_against_wall__3GLHD5MH_f3.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_18__talking_against_wall__3GLHD5MH_f4.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_18__talking_against_wall__3GLHD5MH_f5.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_18__talking_against_wall__3GLHD5MH_f6.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_18__talking_against_wall__3GLHD5MH_f7.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_18__talking_against_wall__3GLHD5MH_f8.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_18__talking_against_wall__3GLHD5MH_f9.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__exit_phone_room__1KU29EUL_f0.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__exit_phone_room__1KU29EUL_f1.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__exit_phone_room__1KU29EUL_f10.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__exit_phone_room__1KU29EUL_f11.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__exit_phone_room__1KU29EUL_f12.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__exit_phone_room__1KU29EUL_f13.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__exit_phone_room__1KU29EUL_f14.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__exit_phone_room__1KU29EUL_f2.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__exit_phone_room__1KU29EUL_f3.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__exit_phone_room__1KU29EUL_f4.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__exit_phone_room__1KU29EUL_f5.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__exit_phone_room__1KU29EUL_f6.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__exit_phone_room__1KU29EUL_f7.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__exit_phone_room__1KU29EUL_f8.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__exit_phone_room__1KU29EUL_f9.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__meeting_serious__GNIMW95Z_f0.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__meeting_serious__GNIMW95Z_f1.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__meeting_serious__GNIMW95Z_f10.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__meeting_serious__GNIMW95Z_f11.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__meeting_serious__GNIMW95Z_f12.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__meeting_serious__GNIMW95Z_f13.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__meeting_serious__GNIMW95Z_f14.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__meeting_serious__GNIMW95Z_f2.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__meeting_serious__GNIMW95Z_f3.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__meeting_serious__GNIMW95Z_f4.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__meeting_serious__GNIMW95Z_f5.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__meeting_serious__GNIMW95Z_f6.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__meeting_serious__GNIMW95Z_f7.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__meeting_serious__GNIMW95Z_f8.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__meeting_serious__GNIMW95Z_f9.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__outside_talking_pan_laughing__1KU29EUL_f0.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__outside_talking_pan_laughing__1KU29EUL_f1.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__outside_talking_pan_laughing__1KU29EUL_f10.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__outside_talking_pan_laughing__1KU29EUL_f11.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__outside_talking_pan_laughing__1KU29EUL_f12.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__outside_talking_pan_laughing__1KU29EUL_f13.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__outside_talking_pan_laughing__1KU29EUL_f14.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__outside_talking_pan_laughing__1KU29EUL_f2.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__outside_talking_pan_laughing__1KU29EUL_f3.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__outside_talking_pan_laughing__1KU29EUL_f4.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__outside_talking_pan_laughing__1KU29EUL_f5.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__outside_talking_pan_laughing__1KU29EUL_f6.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__outside_talking_pan_laughing__1KU29EUL_f7.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__outside_talking_pan_laughing__1KU29EUL_f8.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__outside_talking_pan_laughing__1KU29EUL_f9.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__walking_outside_cafe_disgusted__1KU29EUL_f0.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__walking_outside_cafe_disgusted__1KU29EUL_f1.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__walking_outside_cafe_disgusted__1KU29EUL_f10.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__walking_outside_cafe_disgusted__1KU29EUL_f11.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__walking_outside_cafe_disgusted__1KU29EUL_f12.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__walking_outside_cafe_disgusted__1KU29EUL_f13.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__walking_outside_cafe_disgusted__1KU29EUL_f14.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__walking_outside_cafe_disgusted__1KU29EUL_f2.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__walking_outside_cafe_disgusted__1KU29EUL_f3.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__walking_outside_cafe_disgusted__1KU29EUL_f4.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__walking_outside_cafe_disgusted__1KU29EUL_f5.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__walking_outside_cafe_disgusted__1KU29EUL_f6.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__walking_outside_cafe_disgusted__1KU29EUL_f7.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__walking_outside_cafe_disgusted__1KU29EUL_f8.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__walking_outside_cafe_disgusted__1KU29EUL_f9.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__walk_down_hall_angry__1KU29EUL_f0.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__walk_down_hall_angry__1KU29EUL_f1.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__walk_down_hall_angry__1KU29EUL_f10.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__walk_down_hall_angry__1KU29EUL_f11.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__walk_down_hall_angry__1KU29EUL_f12.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__walk_down_hall_angry__1KU29EUL_f13.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__walk_down_hall_angry__1KU29EUL_f14.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__walk_down_hall_angry__1KU29EUL_f2.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__walk_down_hall_angry__1KU29EUL_f3.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__walk_down_hall_angry__1KU29EUL_f4.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__walk_down_hall_angry__1KU29EUL_f5.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__walk_down_hall_angry__1KU29EUL_f6.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__walk_down_hall_angry__1KU29EUL_f7.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__walk_down_hall_angry__1KU29EUL_f8.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_25__walk_down_hall_angry__1KU29EUL_f9.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__meeting_serious__IE9N0ZI9_f0.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__meeting_serious__IE9N0ZI9_f1.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__meeting_serious__IE9N0ZI9_f10.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__meeting_serious__IE9N0ZI9_f11.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__meeting_serious__IE9N0ZI9_f12.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__meeting_serious__IE9N0ZI9_f13.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__meeting_serious__IE9N0ZI9_f14.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__meeting_serious__IE9N0ZI9_f2.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__meeting_serious__IE9N0ZI9_f3.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__meeting_serious__IE9N0ZI9_f4.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__meeting_serious__IE9N0ZI9_f5.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__meeting_serious__IE9N0ZI9_f6.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__meeting_serious__IE9N0ZI9_f7.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__meeting_serious__IE9N0ZI9_f8.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__meeting_serious__IE9N0ZI9_f9.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__outside_talking_still_laughing__IE9N0ZI9_f0.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__outside_talking_still_laughing__IE9N0ZI9_f1.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__outside_talking_still_laughing__IE9N0ZI9_f10.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__outside_talking_still_laughing__IE9N0ZI9_f11.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__outside_talking_still_laughing__IE9N0ZI9_f12.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__outside_talking_still_laughing__IE9N0ZI9_f13.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__outside_talking_still_laughing__IE9N0ZI9_f14.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__outside_talking_still_laughing__IE9N0ZI9_f2.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__outside_talking_still_laughing__IE9N0ZI9_f3.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__outside_talking_still_laughing__IE9N0ZI9_f4.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__outside_talking_still_laughing__IE9N0ZI9_f5.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__outside_talking_still_laughing__IE9N0ZI9_f6.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__outside_talking_still_laughing__IE9N0ZI9_f7.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__outside_talking_still_laughing__IE9N0ZI9_f8.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__outside_talking_still_laughing__IE9N0ZI9_f9.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__talking_against_wall__IE9N0ZI9_f0.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__talking_against_wall__IE9N0ZI9_f1.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__talking_against_wall__IE9N0ZI9_f10.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__talking_against_wall__IE9N0ZI9_f11.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__talking_against_wall__IE9N0ZI9_f12.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__talking_against_wall__IE9N0ZI9_f13.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__talking_against_wall__IE9N0ZI9_f14.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__talking_against_wall__IE9N0ZI9_f2.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__talking_against_wall__IE9N0ZI9_f3.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__talking_against_wall__IE9N0ZI9_f4.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__talking_against_wall__IE9N0ZI9_f5.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__talking_against_wall__IE9N0ZI9_f6.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__talking_against_wall__IE9N0ZI9_f7.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__talking_against_wall__IE9N0ZI9_f8.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_27_26__talking_against_wall__IE9N0ZI9_f9.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_28_05__kitchen_pan__W3J028UG_f0.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_28_05__kitchen_pan__W3J028UG_f1.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_28_05__kitchen_pan__W3J028UG_f10.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_28_05__kitchen_pan__W3J028UG_f11.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_28_05__kitchen_pan__W3J028UG_f12.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_28_05__kitchen_pan__W3J028UG_f13.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_28_05__kitchen_pan__W3J028UG_f2.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_28_05__kitchen_pan__W3J028UG_f3.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_28_05__kitchen_pan__W3J028UG_f4.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_28_05__kitchen_pan__W3J028UG_f5.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_28_05__kitchen_pan__W3J028UG_f6.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_28_05__kitchen_pan__W3J028UG_f7.jpg
test,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\test\fake\DeepFakeDetection_28_05__kitchen_pan__W3J028UG_f8.jpg
